timestamp,energy_consumption,trend,seasonal,hourofday_effect,dayofweek_effect,holiday_effect,noise,year,month,day,hour,dayofweek,quarter,weekofyear,is_weekend
2019-01-20 14:00:00,185.34256462798754,23.5,-29.40691840049602,0.0,-15.0,9.0,-2.75051697151644,2019,1,20,14,6,1,3,1
2019-01-20 15:00:00,160.38917215600316,23.55,-34.14161619664099,0.0,-15.0,9.0,-23.01921164735585,2019,1,20,15,6,1,3,1
2019-01-20 16:00:00,164.82267454085525,23.6,-37.62541483715923,0.0,-15.0,9.0,-15.15191062198552,2019,1,20,16,6,1,3,1
2019-01-20 17:00:00,191.730542544933,23.650000000000002,-39.58820012951224,0.0,-15.0,9.0,13.668742674445244,2019,1,20,17,6,1,3,1
2019-01-20 18:00:00,234.28920570433746,23.700000000000003,-39.86047143067536,40.0,-15.0,9.0,16.449677135012838,2019,1,20,18,6,1,3,1
2019-01-20 19:00:00,216.8747000053879,23.75,-38.384939599048316,40.0,-15.0,9.0,-2.4903603955637834,2019,1,20,19,6,1,3,1
2019-01-20 20:00:00,228.3450875240543,23.8,-35.22048210650338,40.0,-15.0,9.0,5.765569630557664,2019,1,20,20,6,1,3,1
2019-01-20 21:00:00,230.42431584047378,23.85,-30.538185704961574,40.0,-15.0,9.0,3.112501545435361,2019,1,20,21,6,1,3,1
2019-01-20 22:00:00,264.07906182833614,23.900000000000002,-24.60974625621624,40.0,-15.0,9.0,30.78880808455238,2019,1,20,22,6,1,3,1
2019-01-20 23:00:00,211.35673293958897,23.950000000000003,-17.78901617475679,0.0,-15.0,9.0,11.195749114345768,2019,1,20,23,6,1,3,1
2019-01-21 00:00:00,192.23286717851647,24.0,-10.487956906675874,-20.0,0.0,0.0,-1.2791759148076653,2019,1,21,0,0,1,4,0
2019-01-21 01:00:00,191.34596044413996,24.05,-3.1486351498557967,-20.0,0.0,0.0,-9.555404406004257,2019,1,21,1,0,1,4,0
2019-01-21 02:00:00,191.82236566955476,24.1,3.7868288721304726,-20.0,0.0,0.0,-16.064463202575723,2019,1,21,2,0,1,4,0
2019-01-21 03:00:00,216.09094956965808,24.150000000000002,9.906313210985832,-20.0,0.0,0.0,2.034636358672231,2019,1,21,3,0,1,4,0
2019-01-21 04:00:00,211.49219074513303,24.200000000000003,14.855698197976071,-20.0,0.0,0.0,-7.563507452843034,2019,1,21,4,0,1,4,0
2019-01-21 05:00:00,208.39037724282568,24.25,18.36291433880242,-20.0,0.0,0.0,-14.222537095976742,2019,1,21,5,0,1,4,0
2019-01-21 06:00:00,238.09066655091186,24.3,20.25639539333713,0.0,0.0,0.0,-6.465728842425267,2019,1,21,6,0,1,4,0
2019-01-21 07:00:00,234.01119918026302,24.35,20.476679216406968,0.0,0.0,0.0,-10.815480036143953,2019,1,21,7,0,1,4,0
2019-01-21 08:00:00,280.35178225966195,24.400000000000002,19.080365908936272,20.0,0.0,0.0,16.871416350725646,2019,1,21,8,0,1,4,0
2019-01-21 09:00:00,269.5025612390782,24.450000000000003,16.236163669583764,20.0,0.0,0.0,8.816397569494505,2019,1,21,9,0,1,4,0
2019-01-21 10:00:00,256.63356553797195,24.5,12.213291951138094,20.0,0.0,0.0,-0.07972641316617375,2019,1,21,10,0,1,4,0
2019-01-21 11:00:00,266.7124737556773,24.55,7.363032366777038,20.0,0.0,0.0,14.799441388900263,2019,1,21,11,0,1,4,0
2019-01-21 12:00:00,247.46836784089868,24.6,2.0946847644224973,20.0,0.0,0.0,0.7736830764761831,2019,1,21,12,0,1,4,0
2019-01-21 13:00:00,212.88472515608228,24.650000000000002,-3.152432830635102,0.0,0.0,0.0,-8.612842013282636,2019,1,21,13,0,1,4,0
2019-01-21 14:00:00,231.99220867507927,24.700000000000003,-7.9390320976172735,0.0,0.0,0.0,15.231240772696573,2019,1,21,14,0,1,4,0
2019-01-21 15:00:00,218.283198176246,24.75,-11.855902260600567,0.0,0.0,0.0,5.3891004368465865,2019,1,21,15,0,1,4,0
2019-01-21 16:00:00,199.87562843542267,24.8,-14.551910021312777,0.0,0.0,0.0,-10.372461543264563,2019,1,21,16,0,1,4,0
2019-01-21 17:00:00,207.18856994181536,24.85,-15.758043277348552,0.0,0.0,0.0,-1.9033867808360818,2019,1,21,17,0,1,4,0
2019-01-21 18:00:00,240.83795754024277,24.900000000000002,-15.305859925909663,40.0,0.0,0.0,-8.756182533847575,2019,1,21,18,0,1,4,0
2019-01-21 19:00:00,237.9829183551051,24.950000000000003,-13.13908433525151,40.0,0.0,0.0,-13.827997309643363,2019,1,21,19,0,1,4,0
2019-01-21 20:00:00,264.94421443606984,25.0,-9.31756103924658,40.0,0.0,0.0,9.261775475316414,2019,1,21,20,0,1,4,0
2019-01-21 21:00:00,280.130870353265,25.05,-4.013296051436331,40.0,0.0,0.0,19.094166404701305,2019,1,21,21,0,1,4,0
2019-01-21 22:00:00,253.61546885262456,25.1,2.5011445908159917,40.0,0.0,0.0,-13.985675738191413,2019,1,21,22,0,1,4,0
2019-01-21 23:00:00,240.65078096742505,25.150000000000002,9.87108860051934,0.0,0.0,0.0,5.629692366905709,2019,1,21,23,0,1,4,0
2019-01-22 00:00:00,216.3773804176003,25.200000000000003,17.683806108818604,-20.0,0.0,0.0,-6.506425691218272,2019,1,22,0,1,1,4,0
2019-01-22 01:00:00,225.87526068186156,25.25,25.49651451950854,-20.0,0.0,0.0,-4.871253837646962,2019,1,22,1,1,1,4,0
2019-01-22 02:00:00,232.24249199400268,25.3,32.866431236391335,-20.0,0.0,0.0,-5.923939242388691,2019,1,22,2,1,1,4,0
2019-01-22 03:00:00,236.0909186938257,25.35,39.38082639062385,-20.0,0.0,0.0,-8.63990769679816,2019,1,22,3,1,1,4,0
2019-01-22 04:00:00,250.57024397468732,25.400000000000002,44.68502769523904,-20.0,0.0,0.0,0.48521627944826995,2019,1,22,4,1,1,4,0
2019-01-22 05:00:00,245.6469679487962,25.450000000000003,48.506469112906586,-20.0,0.0,0.0,-8.309501164110378,2019,1,22,5,1,1,4,0
2019-01-22 06:00:00,278.87771288792567,25.5,50.67314463012731,0.0,0.0,0.0,2.704568257798388,2019,1,22,6,1,1,4,0
2019-01-22 07:00:00,276.1728286185886,25.55,51.12520971308,0.0,0.0,0.0,-0.5023810944913696,2019,1,22,7,1,1,4,0
2019-01-22 08:00:00,293.129459524906,25.6,49.91893999357008,20.0,0.0,0.0,-2.3894804686640976,2019,1,22,8,1,1,4,0
2019-01-22 09:00:00,283.7971409540495,25.650000000000002,47.22277757446548,20.0,0.0,0.0,-9.07563662041598,2019,1,22,9,1,1,4,0
2019-01-22 10:00:00,283.2380212525686,25.700000000000003,43.30573455825197,20.0,0.0,0.0,-5.767713305683327,2019,1,22,10,1,1,4,0
2019-01-22 11:00:00,291.82285650154796,25.75,38.518944243290385,20.0,0.0,0.0,7.55391225825756,2019,1,22,11,1,1,4,0
2019-01-22 12:00:00,284.0807892818469,25.8,33.2716174056031,20.0,0.0,0.0,5.0091718762438076,2019,1,22,12,1,1,4,0
2019-01-22 13:00:00,244.07748991808865,25.85,28.003042366074173,0.0,0.0,0.0,-9.775552447985511,2019,1,22,13,1,1,4,0
2019-01-22 14:00:00,250.04586020440604,25.900000000000002,23.152537150113766,0.0,0.0,0.0,0.9933230542922588,2019,1,22,14,1,1,4,0
2019-01-22 15:00:00,252.59327283948585,25.950000000000003,19.12940160576799,0.0,0.0,0.0,7.51387123371789,2019,1,22,15,1,1,4,0
2019-01-22 16:00:00,225.59086453513746,26.0,16.28491734635116,0.0,0.0,0.0,-16.694052811213716,2019,1,22,16,1,1,4,0
2019-01-22 17:00:00,246.37190574859645,26.05,14.888303824797081,0.0,0.0,0.0,5.43360192379935,2019,1,22,17,1,1,4,0
2019-01-22 18:00:00,274.5820316504606,26.1,15.10826923991906,40.0,0.0,0.0,-6.626237589458467,2019,1,22,18,1,1,4,0
2019-01-22 19:00:00,288.85740037873654,26.150000000000002,17.00141369280495,40.0,0.0,0.0,5.7059866859315935,2019,1,22,19,1,1,4,0
2019-01-22 20:00:00,279.0756834730299,26.200000000000003,20.50827503845507,40.0,0.0,0.0,-7.632591565425169,2019,1,22,20,1,1,4,0
2019-01-22 21:00:00,273.65846603027796,26.25,25.457287036923134,40.0,0.0,0.0,-18.04882100664519,2019,1,22,21,1,1,4,0
2019-01-22 22:00:00,281.6009558152722,26.3,31.576380194103823,40.0,0.0,0.0,-16.275424378831627,2019,1,22,22,1,1,4,0
2019-01-22 23:00:00,265.342284308077,26.35,38.51143484146316,0.0,0.0,0.0,0.48084946661381994,2019,1,22,23,1,1,4,0
2019-01-23 00:00:00,254.84755404812975,26.400000000000002,45.85032903091491,-20.0,0.0,0.0,2.597225017214819,2019,1,23,0,2,1,4,0
2019-01-23 01:00:00,250.55777628806194,26.450000000000003,53.15094253910605,-20.0,0.0,0.0,-9.043166251044086,2019,1,23,1,2,1,4,0
2019-01-23 02:00:00,272.85713325615734,26.5,59.971208668383625,-20.0,0.0,0.0,6.385924587773739,2019,1,23,2,2,1,4,0
2019-01-23 03:00:00,255.8339653502038,26.55,65.89916597289339,-20.0,0.0,0.0,-16.6152006226896,2019,1,23,3,2,1,4,0
2019-01-23 04:00:00,276.52016405192137,26.6,70.58096203839452,-20.0,0.0,0.0,-0.6607979864731657,2019,1,23,4,2,1,4,0
2019-01-23 05:00:00,268.28473900572646,26.650000000000002,73.744901003351,-20.0,0.0,0.0,-12.110161997624564,2019,1,23,5,2,1,4,0
2019-01-23 06:00:00,295.4015350380865,26.700000000000003,75.21989611610807,0.0,0.0,0.0,-6.5183610780215915,2019,1,23,6,2,1,4,0
2019-01-23 07:00:00,302.171056618234,26.75,74.94706990506984,0.0,0.0,0.0,0.47398671316414015,2019,1,23,7,2,1,4,0
2019-01-23 08:00:00,311.17957785928274,26.8,72.98371151212228,20.0,0.0,0.0,-8.604133652839524,2019,1,23,8,2,1,4,0
2019-01-23 09:00:00,312.5037661382861,26.85,69.49932158058435,20.0,0.0,0.0,-3.8455554422982536,2019,1,23,9,2,1,4,0
2019-01-23 10:00:00,321.72694239544427,26.900000000000002,64.7640143032998,20.0,0.0,0.0,10.062928092144405,2019,1,23,10,2,1,4,0
2019-01-23 11:00:00,300.3111483822874,26.950000000000003,59.13006707751889,20.0,0.0,0.0,-5.768918695231488,2019,1,23,11,2,1,4,0
2019-01-23 12:00:00,308.3647963072135,27.0,53.00787518656211,20.0,0.0,0.0,8.356921120651418,2019,1,23,12,2,1,4,0
2019-01-23 13:00:00,262.59088166380445,27.05,46.837950210380576,0.0,0.0,0.0,-11.297068546576181,2019,1,23,13,2,1,4,0
2019-01-23 14:00:00,273.45891225353125,27.1,41.06087047437847,0.0,0.0,0.0,5.298041779152828,2019,1,23,14,2,1,4,0
2019-01-23 15:00:00,277.6529176114613,27.150000000000002,36.08723140488232,0.0,0.0,0.0,14.415686206579004,2019,1,23,15,2,1,4,0
2019-01-23 16:00:00,234.75319865851648,27.200000000000003,32.26964365978938,0.0,0.0,0.0,-24.716445001272895,2019,1,23,16,2,1,4,0
2019-01-23 17:00:00,249.1597347894254,27.25,29.878687344130185,0.0,0.0,0.0,-7.968952554704768,2019,1,23,17,2,1,4,0
2019-01-23 18:00:00,302.1551822851384,27.3,29.084461013332955,40.0,0.0,0.0,5.7707212718054,2019,1,23,18,2,1,4,0
2019-01-23 19:00:00,295.264529024651,27.35,29.944982885080925,40.0,0.0,0.0,-2.030453860429927,2019,1,23,19,2,1,4,0
2019-01-23 20:00:00,303.5136934412979,27.400000000000002,32.40223470758481,40.0,0.0,0.0,3.7114587337130884,2019,1,23,20,2,1,4,0
2019-01-23 21:00:00,297.69626602415076,27.450000000000003,36.28611789130899,40.0,0.0,0.0,-6.039851867158205,2019,1,23,21,2,1,4,0
2019-01-23 22:00:00,309.6919501718466,27.5,41.32605229711763,40.0,0.0,0.0,0.8658978747289992,2019,1,23,22,2,1,4,0
2019-01-23 23:00:00,273.16265487908606,27.55,47.169427233006836,0.0,0.0,0.0,-1.5567723539207947,2019,1,23,23,2,1,4,0
2019-01-24 00:00:00,272.68346785514194,27.6,53.40564723854387,-20.0,0.0,0.0,11.677820616598073,2019,1,24,0,3,1,4,0
2019-01-24 01:00:00,269.78834238723056,27.650000000000002,59.59413395421841,-20.0,0.0,0.0,2.5442084330121313,2019,1,24,1,3,1,4,0
2019-01-24 02:00:00,276.37040238672535,27.700000000000003,65.29437576597333,-20.0,0.0,0.0,3.3760266207520218,2019,1,24,2,3,1,4,0
2019-01-24 03:00:00,273.727207695158,27.75,70.09597735638268,-20.0,0.0,0.0,-4.118769661224674,2019,1,24,3,3,1,4,0
2019-01-24 04:00:00,276.5705990533641,27.8,73.64666129408904,-20.0,0.0,0.0,-4.876062240724935,2019,1,24,4,3,1,4,0
2019-01-24 05:00:00,279.2007314739484,27.85,75.67631335214458,-20.0,0.0,0.0,-4.325581878196209,2019,1,24,5,3,1,4,0
2019-01-24 06:00:00,307.8599542769071,27.900000000000002,76.01543285312411,0.0,0.0,0.0,3.9445214237829687,2019,1,24,6,3,1,4,0
2019-01-24 07:00:00,298.346885812834,27.950000000000003,74.6067306210366,0.0,0.0,0.0,-4.20984480820263,2019,1,24,7,3,1,4,0
2019-01-24 08:00:00,322.4068326623372,28.0,71.50908409337306,20.0,0.0,0.0,2.8977485689641287,2019,1,24,8,3,1,4,0
2019-01-24 09:00:00,335.69758797413755,28.05,66.89357998768318,20.0,0.0,0.0,20.754007986454383,2019,1,24,9,3,1,4,0
2019-01-24 10:00:00,317.8431611657155,28.1,61.03191413139861,20.0,0.0,0.0,8.711247034316923,2019,1,24,10,3,1,4,0
2019-01-24 11:00:00,299.16770358297737,28.150000000000002,54.27793890465579,20.0,0.0,0.0,-3.2602353216784112,2019,1,24,11,3,1,4,0
2019-01-24 12:00:00,307.25575494084444,28.200000000000003,47.04361571920498,20.0,0.0,0.0,12.012139221639448,2019,1,24,12,3,1,4,0
2019-01-24 13:00:00,263.94025750837994,28.25,39.77101123859544,0.0,0.0,0.0,-4.080753730215514,2019,1,24,13,3,1,4,0
2019-01-24 14:00:00,240.82100030029812,28.3,32.902245652076665,0.0,0.0,0.0,-20.38124535177854,2019,1,24,14,3,1,4,0
2019-01-24 15:00:00,245.11857776445808,28.35,26.849440873632116,0.0,0.0,0.0,-10.080863109174041,2019,1,24,15,3,1,4,0
2019-01-24 16:00:00,231.65879732743383,28.400000000000002,21.966716537692367,0.0,0.0,0.0,-18.707919210258556,2019,1,24,16,3,1,4,0
2019-01-24 17:00:00,243.4610072638487,28.450000000000003,18.526142104261808,0.0,0.0,0.0,-3.5151348404130864,2019,1,24,17,3,1,4,0
2019-01-24 18:00:00,285.383467571079,28.5,16.69928377918344,40.0,0.0,0.0,0.18418379189551698,2019,1,24,18,3,1,4,0
2019-01-24 19:00:00,301.8599767961088,28.55,16.545603673355952,40.0,0.0,0.0,16.764373122752826,2019,1,24,19,3,1,4,0
2019-01-24 20:00:00,289.87777538923166,28.6,18.00850165159006,40.0,0.0,0.0,3.2692737376416265,2019,1,24,20,3,1,4,0
2019-01-24 21:00:00,287.3782641928835,28.650000000000002,20.919269480972154,40.0,0.0,0.0,-2.1910052880886424,2019,1,24,21,3,1,4,0
2019-01-24 22:00:00,302.0027434863027,28.700000000000003,25.008687674467826,40.0,0.0,0.0,8.294055811834891,2019,1,24,22,3,1,4,0
2019-01-24 23:00:00,236.5641214945844,28.75,29.925474584663295,0.0,0.0,0.0,-22.11135309007885,2019,1,24,23,3,1,4,0
2019-01-25 00:00:00,246.41647591049875,28.8,35.26033032941306,-20.0,0.0,0.0,2.3561455810856593,2019,1,25,0,4,1,4,0
2019-01-25 01:00:00,257.1325887880785,28.85,40.5739368492089,-20.0,0.0,0.0,7.708651938869668,2019,1,25,1,4,1,4,0
2019-01-25 02:00:00,239.54114333126802,28.900000000000002,45.42700578906647,-20.0,0.0,0.0,-14.785862457798416,2019,1,25,2,4,1,4,0
2019-01-25 03:00:00,269.7978667709369,28.950000000000003,49.41032633886761,-20.0,0.0,0.0,11.43754043206929,2019,1,25,3,4,1,4,0
2019-01-25 04:00:00,264.5577292410982,29.0,52.17276516615405,-20.0,0.0,0.0,3.384964074944141,2019,1,25,4,4,1,4,0
2019-01-25 05:00:00,258.34243099533506,29.05,53.44531013434309,-20.0,0.0,0.0,-4.152879139008013,2019,1,25,5,4,1,4,0
2019-01-25 06:00:00,288.4873377675338,29.1,53.05951910647096,0.0,0.0,0.0,6.327818661062849,2019,1,25,6,4,1,4,0
2019-01-25 07:00:00,302.81604499468085,29.150000000000002,50.95911641663687,0.0,0.0,0.0,22.706928578043957,2019,1,25,7,4,1,4,0
2019-01-25 08:00:00,298.22260911515247,29.200000000000003,47.203946564567474,20.0,0.0,0.0,1.8186625505849516,2019,1,25,8,4,1,4,0
2019-01-25 09:00:00,293.69822139267086,29.25,41.9660155296675,20.0,0.0,0.0,2.4822058630033608,2019,1,25,9,4,1,4,0
2019-01-25 10:00:00,280.2242803197719,29.3,35.51788931517433,20.0,0.0,0.0,-4.593608995402441,2019,1,25,10,4,1,4,0
2019-01-25 11:00:00,269.0657964793139,29.35,28.214240173961844,20.0,0.0,0.0,-8.498443694647918,2019,1,25,11,4,1,4,0
2019-01-25 12:00:00,278.17115610622324,29.400000000000002,20.46779794078081,20.0,0.0,0.0,8.303358165442456,2019,1,25,12,4,1,4,0
2019-01-25 13:00:00,233.61050691865105,29.450000000000003,12.721345177739758,0.0,0.0,0.0,-8.560838259088673,2019,1,25,13,4,1,4,0
2019-01-25 14:00:00,235.63332681914457,29.5,5.4176644469506385,0.0,0.0,0.0,0.7156623721939247,2019,1,25,14,4,1,4,0
2019-01-25 15:00:00,223.74291111553018,29.55,-1.0305144168186722,0.0,0.0,0.0,-4.776574467651167,2019,1,25,15,4,1,4,0
2019-01-25 16:00:00,228.12127909679592,29.6,-6.2685191606680135,0.0,0.0,0.0,4.789798257463921,2019,1,25,16,4,1,4,0
2019-01-25 17:00:00,222.96283727154773,29.650000000000002,-10.023783781321745,0.0,0.0,0.0,3.3366210528694844,2019,1,25,17,4,1,4,0
2019-01-25 18:00:00,267.95109714325315,29.700000000000003,-12.124302299325823,40.0,0.0,0.0,10.375399442578994,2019,1,25,18,4,1,4,0
2019-01-25 19:00:00,252.13960579655816,29.75,-12.510230214894378,40.0,0.0,0.0,-5.100163988547472,2019,1,25,19,4,1,4,0
2019-01-25 20:00:00,255.8634074532086,29.8,-11.237843193857747,40.0,0.0,0.0,-2.6987493529337128,2019,1,25,20,4,1,4,0
2019-01-25 21:00:00,251.58677946907798,29.85,-8.475583373098956,40.0,0.0,0.0,-9.787637157823074,2019,1,25,21,4,1,4,0
2019-01-25 22:00:00,260.96460451013115,29.900000000000002,-4.492462889107712,40.0,0.0,0.0,-4.442932600761114,2019,1,25,22,4,1,4,0
2019-01-25 23:00:00,234.08338985620946,29.950000000000003,0.36038492576098147,0.0,0.0,0.0,3.77300493044852,2019,1,25,23,4,1,4,0
2019-01-26 00:00:00,217.2436354279549,30.0,5.6737492615013565,-20.0,-15.0,9.0,7.569886166453519,2019,1,26,0,5,1,4,1
2019-01-26 01:00:00,205.83668852147807,30.05,11.00834176325432,-20.0,-15.0,9.0,-9.221653241776254,2019,1,26,1,5,1,4,1
2019-01-26 02:00:00,228.72090357270366,30.1,15.924844371647046,-20.0,-15.0,9.0,8.696059201056602,2019,1,26,2,5,1,4,1
2019-01-26 03:00:00,237.72033579272994,30.150000000000002,20.013957204680413,-20.0,-15.0,9.0,13.556378588049508,2019,1,26,3,5,1,4,1
2019-01-26 04:00:00,231.25874764733405,30.200000000000003,22.92439861509706,-20.0,-15.0,9.0,4.134349032237009,2019,1,26,4,5,1,4,1
2019-01-26 05:00:00,247.40490724161236,30.25,24.386949116031705,-20.0,-15.0,9.0,18.76795812558066,2019,1,26,5,5,1,4,1
2019-01-26 06:00:00,240.79500848371316,30.3,24.23290047474887,0.0,-15.0,9.0,-7.73789199103573,2019,1,26,6,5,1,4,1
2019-01-26 07:00:00,234.30910552313452,30.35,22.40565255624869,0.0,-15.0,9.0,-12.44654703311417,2019,1,26,7,5,1,4,1
2019-01-26 08:00:00,245.57746498258768,30.400000000000002,18.964667471630452,20.0,-15.0,9.0,-17.787202489042787,2019,1,26,8,5,1,4,1
2019-01-26 09:00:00,273.4919545418403,30.450000000000003,14.08151142694842,20.0,-15.0,9.0,14.96044311489183,2019,1,26,9,5,1,4,1
2019-01-26 10:00:00,259.0719104459696,30.5,8.028253882428995,20.0,-15.0,9.0,6.543656563540577,2019,1,26,10,5,1,4,1
2019-01-26 11:00:00,245.1531677636321,30.55,1.1590144727366267,20.0,-15.0,9.0,-0.5558467091045507,2019,1,26,11,5,1,4,1
2019-01-26 12:00:00,241.2856013752951,30.6,-6.114084887903083,20.0,-15.0,9.0,2.7996862631982027,2019,1,26,12,5,1,4,1
2019-01-26 13:00:00,200.04618551703024,30.650000000000002,-13.348924009986007,0.0,-15.0,9.0,-11.254890472983766,2019,1,26,13,5,1,4,1
2019-01-26 14:00:00,229.05408356647226,30.700000000000003,-20.10343622969601,0.0,-15.0,9.0,24.457519796168263,2019,1,26,14,5,1,4,1
2019-01-26 15:00:00,200.07655168474494,30.75,-25.965660135007337,0.0,-15.0,9.0,1.292211819752275,2019,1,26,15,5,1,4,1
2019-01-26 16:00:00,195.31220460055263,30.8,-30.581743345496314,0.0,-15.0,9.0,1.0939479460489294,2019,1,26,16,5,1,4,1
2019-01-26 17:00:00,198.4276762055535,30.85,-33.67999003343341,0.0,-15.0,9.0,7.257666238986923,2019,1,26,17,5,1,4,1
2019-01-26 18:00:00,234.62077883640663,30.900000000000002,-35.089313480960506,40.0,-15.0,9.0,4.810092317367133,2019,1,26,18,5,1,4,1
2019-01-26 19:00:00,232.4380039925247,30.950000000000003,-34.7508362502666,40.0,-15.0,9.0,2.238840242791314,2019,1,26,19,5,1,4,1
2019-01-26 20:00:00,224.37340792853456,31.0,-32.72184751701232,40.0,-15.0,9.0,-7.904744554453119,2019,1,26,20,5,1,4,1
2019-01-26 21:00:00,240.5928356130787,31.05,-29.171847958281262,40.0,-15.0,9.0,4.7146835713599575,2019,1,26,21,5,1,4,1
2019-01-26 22:00:00,259.54929316407976,31.1,-24.37095180067055,40.0,-15.0,9.0,18.820244964750337,2019,1,26,22,5,1,4,1
2019-01-26 23:00:00,219.93276398637656,31.150000000000002,-18.671436475173245,0.0,-15.0,9.0,13.454200461549776,2019,1,26,23,5,1,4,1
2019-01-27 00:00:00,208.6481689675512,31.200000000000003,-12.483697298842774,-20.0,-15.0,9.0,15.931866266393973,2019,1,27,0,6,1,4,1
2019-01-27 01:00:00,193.88959735033794,31.25,-6.248245885350212,-20.0,-15.0,9.0,-5.112156764311853,2019,1,27,1,6,1,4,1
2019-01-27 02:00:00,194.99829120360369,31.3,-0.40566059381053776,-20.0,-15.0,9.0,-9.896048202585808,2019,1,27,2,6,1,4,1
2019-01-27 03:00:00,208.72559391475193,31.35,4.633463115748402,-20.0,-15.0,9.0,-1.2578692009964816,2019,1,27,3,6,1,4,1
2019-01-27 04:00:00,214.4737636746274,31.400000000000002,8.516514551740432,-20.0,-15.0,9.0,0.5572491228869461,2019,1,27,4,6,1,4,1
2019-01-27 05:00:00,227.36482876016711,31.450000000000003,10.972913575457667,-20.0,-15.0,9.0,10.941915184709485,2019,1,27,5,6,1,4,1
2019-01-27 06:00:00,220.407915300655,31.5,11.832561597803192,0.0,-15.0,9.0,-16.924646297148193,2019,1,27,6,6,1,4,1
2019-01-27 07:00:00,251.8829435620436,31.55,11.037440367437458,0.0,-15.0,9.0,15.295503194606137,2019,1,27,7,6,1,4,1
2019-01-27 08:00:00,252.66548911671362,31.6,8.645568102503557,20.0,-15.0,9.0,-1.5800789857898943,2019,1,27,8,6,1,4,1
2019-01-27 09:00:00,246.2082326594273,31.650000000000002,4.827043358901445,20.0,-15.0,9.0,-4.2688106994742006,2019,1,27,9,6,1,4,1
2019-01-27 10:00:00,235.43140248954185,31.700000000000003,-0.14755375785645697,20.0,-15.0,9.0,-10.121043752601677,2019,1,27,10,6,1,4,1
2019-01-27 11:00:00,223.27582069196228,31.75,-5.9256125893800276,20.0,-15.0,9.0,-16.548566718657696,2019,1,27,11,6,1,4,1
2019-01-27 12:00:00,241.93516813078014,31.8,-12.096537708839021,20.0,-15.0,9.0,8.231705839619146,2019,1,27,12,6,1,4,1
2019-01-27 13:00:00,208.36342888157,31.85,-18.21975079031403,0.0,-15.0,9.0,0.7331796718840389,2019,1,27,13,6,1,4,1
2019-01-27 14:00:00,189.1456507492594,31.900000000000002,-23.854740253330064,0.0,-15.0,9.0,-12.899608997410539,2019,1,27,14,6,1,4,1
2019-01-27 15:00:00,184.40810146533366,31.950000000000003,-28.591110814030184,0.0,-15.0,9.0,-12.95078772063616,2019,1,27,15,6,1,4,1
2019-01-27 16:00:00,190.56556793248274,32.0,-32.07658507461598,0.0,-15.0,9.0,-3.3578469929012824,2019,1,27,16,6,1,4,1
2019-01-27 17:00:00,208.69916641120736,32.050000000000004,-34.04104884168659,0.0,-15.0,9.0,16.69021525289393,2019,1,27,17,6,1,4,1
2019-01-27 18:00:00,229.1890850150099,32.1,-34.315001471354044,40.0,-15.0,9.0,-2.595913513636048,2019,1,27,18,6,1,4,1
2019-01-27 19:00:00,218.27741664766586,32.15,-32.8411538211531,40.0,-15.0,9.0,-15.031429531181061,2019,1,27,19,6,1,4,1
2019-01-27 20:00:00,234.06418599705086,32.2,-29.678383362089708,40.0,-15.0,9.0,-2.4574306408594406,2019,1,27,20,6,1,4,1
2019-01-27 21:00:00,238.5249874573064,32.25,-24.99777684521688,40.0,-15.0,9.0,-2.727235697476702,2019,1,27,21,6,1,4,1
2019-01-27 22:00:00,220.2601034391261,32.300000000000004,-19.07103013145818,40.0,-15.0,9.0,-26.968866429415716,2019,1,27,22,6,1,4,1
2019-01-27 23:00:00,213.55505570038906,32.35,-12.25199563443281,0.0,-15.0,9.0,-0.5429486651781221,2019,1,27,23,6,1,4,1
2019-01-28 00:00:00,205.13801989855236,32.4,-4.952634799360874,-20.0,0.0,0.0,-2.3093453020867796,2019,1,28,0,0,1,5,0
2019-01-28 01:00:00,221.79704932488326,32.45,2.3849856767491087,-20.0,0.0,0.0,6.962063648134183,2019,1,28,1,0,1,5,0
2019-01-28 02:00:00,240.30830652065225,32.5,9.318745571198791,-20.0,0.0,0.0,18.489560949453452,2019,1,28,2,0,1,5,0
2019-01-28 03:00:00,239.25217323204697,32.550000000000004,15.43652293656939,-20.0,0.0,0.0,11.265650295477574,2019,1,28,3,0,1,5,0
2019-01-28 04:00:00,230.29531119945517,32.6,20.384198105003478,-20.0,0.0,0.0,-2.688886905548305,2019,1,28,4,0,1,5,0
2019-01-28 05:00:00,225.474442495666,32.65,23.8897015830827,-20.0,0.0,0.0,-11.0652590874167,2019,1,28,5,0,1,5,0
2019-01-28 06:00:00,284.21506516405816,32.7,25.78146713155956,0.0,0.0,0.0,25.733598032498605,2019,1,28,6,0,1,5,0
2019-01-28 07:00:00,259.3422169462888,32.75,26.00003260614394,0.0,0.0,0.0,0.5921843401448825,2019,1,28,7,0,1,5,0
2019-01-28 08:00:00,277.5412910277738,32.800000000000004,24.601998108644363,20.0,0.0,0.0,0.13929291912946204,2019,1,28,8,0,1,5,0
2019-01-28 09:00:00,274.3648209675041,32.85,21.756071838604132,20.0,0.0,0.0,-0.24125087110003277,2019,1,28,9,0,1,5,0
2019-01-28 10:00:00,272.61232085737885,32.9,17.731473249700336,20.0,0.0,0.0,1.9808476076785533,2019,1,28,10,0,1,5,0
2019-01-28 11:00:00,264.3858798367585,32.95,12.879483955997898,20.0,0.0,0.0,-1.4436041192394276,2019,1,28,11,0,1,5,0
